raw_s,wall_s,offset_ms,delay_ms,err
35163.472,1781217887.010,55.951,0.417,
35164.472,1781217888.010,56.379,0.337,
35165.473,1781217889.011,56.775,0.315,
35166.472,1781217890.011,55.453,0.371,
35167.471,1781217891.011,54.192,0.345,
35168.470,1781217892.011,52.972,0.346,
35169.469,1781217893.011,51.801,0.420,
35170.468,1781217894.011,50.632,0.401,
35171.466,1781217895.011,49.590,0.374,
35172.465,1781217896.011,48.549,0.356,
35173.465,1781217897.011,47.564,0.398,
35174.464,1781217898.011,46.654,0.342,
35175.463,1781217899.011,45.742,0.381,
35176.462,1781217900.011,44.895,0.372,
35177.461,1781217901.011,44.095,0.403,
35178.461,1781217902.011,43.288,0.406,
35179.460,1781217903.011,42.567,0.371,
35180.459,1781217904.011,41.859,0.288,
35181.459,1781217905.011,41.206,0.388,
35182.459,1781217906.011,40.644,0.304,
35183.457,1781217907.011,39.974,0.276,
35184.457,1781217908.011,39.414,0.364,
35185.456,1781217909.010,38.889,0.370,
35186.456,1781217910.011,38.394,0.363,
35187.456,1781217911.011,37.925,0.423,
35188.455,1781217912.010,37.460,0.359,
35189.455,1781217913.010,37.032,0.423,
35190.454,1781217914.010,36.661,0.459,
35191.454,1781217915.011,36.311,0.355,
35192.454,1781217916.011,35.990,0.344,
35193.454,1781217917.011,35.658,0.392,
35194.454,1781217918.011,35.378,0.336,
35195.453,1781217919.010,35.070,0.401,
35196.453,1781217920.011,34.856,0.415,
35197.453,1781217921.010,34.620,0.387,
35198.453,1781217922.010,34.452,0.332,
35199.453,1781217923.011,34.265,0.364,
35200.453,1781217924.011,34.047,0.315,
35201.452,1781217925.010,33.850,0.510,
35202.452,1781217926.011,33.816,0.324,
35203.452,1781217927.011,33.694,0.276,
35204.452,1781217928.011,33.619,0.343,
35205.452,1781217929.011,33.537,0.320,
35206.452,1781217930.011,33.461,0.313,
35207.452,1781217931.010,33.475,0.298,
35208.452,1781217932.011,33.405,0.274,
35209.452,1781217933.011,33.391,0.335,
35210.452,1781217934.010,33.407,0.245,
35211.452,1781217935.010,33.424,0.296,
35212.453,1781217936.011,33.441,0.238,
35213.453,1781217937.011,33.451,0.311,
35214.453,1781217938.010,33.520,0.324,
35215.453,1781217939.010,33.572,0.336,
35216.453,1781217940.011,33.679,0.301,
35217.453,1781217941.011,33.751,0.355,
35218.453,1781217942.010,33.867,0.246,
35219.454,1781217943.011,33.955,0.322,
35220.454,1781217944.010,34.073,0.334,
35221.454,1781217945.010,34.230,0.239,
35222.454,1781217946.010,34.344,0.327,
35223.454,1781217947.010,34.503,0.261,
35224.455,1781217948.011,34.681,0.388,
35225.455,1781217949.011,34.841,0.358,
35226.455,1781217950.010,35.002,0.304,
35227.455,1781217951.010,35.173,0.331,
35228.456,1781217952.010,35.398,0.345,
35229.456,1781217953.011,35.553,0.318,
35230.456,1781217954.011,35.790,0.361,
35231.456,1781217955.010,35.978,0.336,
35232.457,1781217956.010,36.230,0.256,
35233.457,1781217957.011,36.416,0.364,
35234.457,1781217958.011,36.695,0.395,
35235.458,1781217959.011,36.906,0.320,
35236.458,1781217960.010,37.162,0.254,
35237.458,1781217961.011,37.406,0.328,
35238.458,1781217962.010,37.675,0.335,
35239.459,1781217963.010,37.966,0.293,
35240.459,1781217964.010,38.252,0.337,
35241.459,1781217965.010,38.484,0.380,
35242.460,1781217966.010,38.758,0.331,
35243.460,1781217967.010,39.038,0.340,
35244.461,1781217968.011,39.329,0.321,
35245.461,1781217969.011,39.623,0.328,
35246.461,1781217970.010,39.923,0.334,
35247.462,1781217971.011,40.225,0.320,
35248.462,1781217972.010,40.525,0.343,
35249.462,1781217973.011,40.847,0.326,
35250.463,1781217974.010,41.153,0.284,
35251.463,1781217975.010,41.511,0.271,
35252.463,1781217976.010,41.793,0.254,
35253.464,1781217977.010,42.131,0.328,
35254.464,1781217978.011,42.446,0.360,
35255.465,1781217979.011,42.797,0.318,
35256.465,1781217980.010,43.141,0.332,
35257.465,1781217981.010,43.480,0.345,
35258.466,1781217982.010,43.836,0.354,
35259.466,1781217983.010,44.171,0.293,
35260.467,1781217984.010,44.510,0.343,
35261.467,1781217985.011,44.869,0.340,
35262.467,1781217986.010,45.225,0.268,
35263.468,1781217987.010,45.562,0.258,
35264.468,1781217988.010,45.942,0.322,
35265.469,1781217989.011,46.287,0.357,
35266.469,1781217990.011,46.699,0.413,
35267.469,1781217991.010,47.037,0.323,
35268.470,1781217992.010,47.411,0.337,
35269.470,1781217993.011,47.757,0.366,
35270.471,1781217994.010,48.150,0.329,
35271.471,1781217995.011,48.502,0.311,
35272.472,1781217996.010,48.895,0.318,
35273.472,1781217997.010,49.268,0.237,
35274.473,1781217998.010,49.651,0.295,
35275.473,1781217999.010,50.043,0.337,
35276.473,1781218000.010,50.434,0.327,
35277.474,1781218001.010,50.827,0.367,
35278.474,1781218002.010,51.204,0.331,
35279.475,1781218003.010,51.556,0.341,
35280.475,1781218004.010,51.980,0.316,
35281.476,1781218005.010,52.386,0.347,
35282.476,1781218006.010,52.802,0.276,
35283.477,1781218007.010,53.178,0.330,
35284.477,1781218008.011,53.586,0.440,
35285.478,1781218009.011,53.964,0.334,
35286.478,1781218010.011,54.365,0.333,
35287.479,1781218011.011,54.748,0.362,
35288.479,1781218012.010,55.126,0.375,
35289.480,1781218013.011,55.593,0.370,
35290.480,1781218014.010,56.005,0.319,
35291.480,1781218015.011,56.385,0.360,
35292.481,1781218016.011,56.776,0.356,
35293.481,1781218017.010,57.185,0.300,
