raw_s,wall_s,kind,jump_ms
342289.625,1781524994.338,jump,1.183
342289.725,1781524994.438,jump,1.179
342289.824,1781524994.539,jump,1.180
342289.923,1781524994.639,jump,1.177
342290.023,1781524994.740,jump,1.184
342290.123,1781524994.841,jump,1.183
342290.222,1781524994.942,jump,1.180
342290.321,1781524995.042,jump,1.150
342290.421,1781524995.143,jump,1.108
342290.520,1781524995.244,jump,1.113
342290.620,1781524995.344,jump,1.112
342290.720,1781524995.445,jump,1.111
342290.819,1781524995.545,jump,1.106
342290.918,1781524995.645,jump,1.106
342291.018,1781524995.746,jump,1.113
342291.117,1781524995.847,jump,1.111
342291.217,1781524995.947,jump,1.109
342291.316,1781524996.048,jump,1.080
342291.415,1781524996.148,jump,1.041
342291.515,1781524996.249,jump,1.046
342291.614,1781524996.350,jump,1.045
342291.714,1781524996.450,jump,1.043
342291.813,1781524996.550,jump,1.043
342291.913,1781524996.651,jump,1.042
342292.012,1781524996.752,jump,1.046
342292.112,1781524996.852,jump,1.044
342292.211,1781524996.953,jump,1.043
342292.311,1781524997.053,jump,1.010
342297.593,1781525002.381,hb,
342357.483,1781525062.388,hb,
342417.537,1781525122.406,hb,
342477.677,1781525182.413,hb,
342537.723,1781525242.422,hb,
342597.763,1781525302.430,hb,
342657.714,1781525362.482,hb,
342717.719,1781525422.514,hb,
342777.816,1781525482.519,hb,
342837.960,1781525542.612,hb,
342897.944,1781525602.648,hb,
342957.964,1781525662.703,hb,
343017.987,1781525722.742,hb,
343078.006,1781525782.781,hb,
343138.027,1781525842.812,hb,
343198.048,1781525902.840,hb,
343258.075,1781525962.865,hb,
343318.142,1781526022.885,hb,
343378.183,1781526082.904,hb,
343438.217,1781526142.928,hb,
343498.250,1781526202.954,hb,
343558.278,1781526262.977,hb,
343618.309,1781526323.004,hb,
343678.344,1781526383.029,hb,
343738.375,1781526443.052,hb,
343798.403,1781526503.074,hb,
343858.433,1781526563.098,hb,
343918.464,1781526623.123,hb,
343978.492,1781526683.146,hb,
344038.522,1781526743.171,hb,
344098.551,1781526803.194,hb,
344119.494,1781526824.137,jump,1.248
344119.593,1781526824.238,jump,1.254
344119.692,1781526824.338,jump,1.249
344119.792,1781526824.439,jump,1.256
344119.891,1781526824.539,jump,1.250
344119.990,1781526824.640,jump,1.251
344120.089,1781526824.740,jump,1.249
344120.188,1781526824.840,jump,1.248
344120.288,1781526824.941,jump,1.255
344120.387,1781526825.042,jump,1.201
344120.487,1781526825.142,jump,1.103
344120.586,1781526825.243,jump,1.103
344120.685,1781526825.343,jump,1.101
344120.785,1781526825.444,jump,1.106
344120.884,1781526825.545,jump,1.105
344120.984,1781526825.645,jump,1.103
344121.083,1781526825.746,jump,1.102
344121.183,1781526825.847,jump,1.108
344121.283,1781526825.948,jump,1.111
344121.383,1781526826.049,jump,1.050
344158.531,1781526863.238,hb,
344218.622,1781526923.243,hb,
344278.632,1781526983.297,hb,
344338.583,1781527043.369,hb,
344398.581,1781527103.421,hb,
344410.303,1781527115.147,jump,-1.176
344410.405,1781527115.247,jump,-1.178
344410.506,1781527115.347,jump,-1.176
344410.607,1781527115.447,jump,-1.177
344410.709,1781527115.548,jump,-1.181
344410.810,1781527115.648,jump,-1.173
344410.912,1781527115.748,jump,-1.178
344411.013,1781527115.848,jump,-1.176
344411.114,1781527115.948,jump,-1.176
344411.216,1781527116.049,jump,-1.123
344411.317,1781527116.149,jump,-1.034
344411.418,1781527116.249,jump,-1.034
344411.519,1781527116.349,jump,-1.035
344411.621,1781527116.450,jump,-1.035
344411.722,1781527116.550,jump,-1.034
344411.823,1781527116.650,jump,-1.034
344411.924,1781527116.750,jump,-1.035
344412.026,1781527116.850,jump,-1.035
344412.127,1781527116.951,jump,-1.033
344458.697,1781527163.437,hb,
344518.722,1781527223.479,hb,
344578.780,1781527283.524,hb,
344638.986,1781527343.623,hb,
344699.081,1781527403.628,hb,
344758.999,1781527463.707,hb,
344818.983,1781527523.755,hb,
344878.982,1781527583.790,hb,
344939.024,1781527643.814,hb,
344999.047,1781527703.844,hb,
345059.096,1781527763.857,hb,
345119.131,1781527823.879,hb,
345179.165,1781527883.905,hb,
345239.199,1781527943.932,hb,
345299.229,1781528003.958,hb,
345359.258,1781528063.987,hb,
345419.288,1781528124.017,hb,
345479.315,1781528184.044,hb,
345539.357,1781528244.069,hb,
345599.573,1781528304.161,hb,
345659.635,1781528364.180,hb,
345719.663,1781528424.198,hb,
345779.696,1781528484.213,hb,
345839.734,1781528544.228,hb,
345899.771,1781528604.240,hb,
345959.802,1781528664.265,hb,
346019.837,1781528724.291,hb,
346079.877,1781528784.314,hb,
346139.918,1781528844.335,hb,
346199.942,1781528904.381,hb,
346259.952,1781528964.435,hb,
346319.969,1781529024.464,hb,
346379.998,1781529084.494,hb,
346440.022,1781529144.528,hb,
