raw_s,wall_s,kind,jump_ms
348183.884,1781530888.281,jump,2.198
348183.984,1781530888.383,jump,2.236
348184.083,1781530888.484,jump,2.221
348184.182,1781530888.586,jump,2.229
348184.282,1781530888.688,jump,2.245
348184.382,1781530888.790,jump,2.232
348184.482,1781530888.892,jump,2.247
348184.582,1781530888.995,jump,2.246
348184.683,1781530889.097,jump,1.990
348184.781,1781530889.197,jump,1.942
348184.881,1781530889.300,jump,1.971
348184.980,1781530889.401,jump,1.948
348185.079,1781530889.501,jump,1.947
348185.179,1781530889.603,jump,1.963
348185.279,1781530889.705,jump,1.975
348185.379,1781530889.807,jump,1.957
348185.478,1781530889.908,jump,1.946
348185.578,1781530890.010,jump,1.965
348185.678,1781530890.112,jump,1.732
348185.778,1781530890.214,jump,1.732
348185.877,1781530890.314,jump,1.708
348185.977,1781530890.416,jump,1.729
348186.078,1781530890.518,jump,1.732
348186.176,1781530890.619,jump,1.708
348186.276,1781530890.720,jump,1.722
348186.376,1781530890.821,jump,1.719
348186.475,1781530890.923,jump,1.727
348186.576,1781530891.025,jump,1.685
348186.676,1781530891.127,jump,1.523
348186.776,1781530891.228,jump,1.521
348186.876,1781530891.330,jump,1.519
348186.975,1781530891.430,jump,1.503
348187.075,1781530891.531,jump,1.510
348187.175,1781530891.633,jump,1.519
348187.275,1781530891.734,jump,1.522
348187.375,1781530891.836,jump,1.521
348187.475,1781530891.938,jump,1.517
348187.575,1781530892.039,jump,1.470
348187.676,1781530892.141,jump,1.339
348187.776,1781530892.243,jump,1.338
348187.876,1781530892.344,jump,1.337
348187.976,1781530892.445,jump,1.333
348188.076,1781530892.547,jump,1.339
348188.175,1781530892.647,jump,1.324
348188.276,1781530892.749,jump,1.339
348188.375,1781530892.850,jump,1.332
348188.475,1781530892.951,jump,1.333
348188.575,1781530893.053,jump,1.264
348188.676,1781530893.154,jump,1.177
348188.776,1781530893.256,jump,1.176
348188.876,1781530893.357,jump,1.177
348188.975,1781530893.458,jump,1.167
348189.075,1781530893.558,jump,1.168
348189.175,1781530893.660,jump,1.177
348189.275,1781530893.761,jump,1.178
348189.376,1781530893.863,jump,1.177
348189.475,1781530893.963,jump,1.170
348189.576,1781530894.065,jump,1.095
348189.676,1781530894.166,jump,1.037
348189.776,1781530894.267,jump,1.036
348189.877,1781530894.369,jump,1.037
348189.976,1781530894.470,jump,1.031
348190.076,1781530894.571,jump,1.035
348190.176,1781530894.671,jump,1.027
348190.276,1781530894.772,jump,1.035
348190.376,1781530894.873,jump,1.032
348190.475,1781530894.974,jump,1.030
348242.329,1781530946.973,hb,
348279.493,1781530983.725,jump,-431.681
348302.333,1781531006.577,hb,
348311.847,1781531016.099,jump,2.674
348311.946,1781531016.200,jump,2.813
348312.044,1781531016.301,jump,2.805
348312.142,1781531016.401,jump,2.799
348312.239,1781531016.502,jump,2.790
348312.337,1781531016.602,jump,2.801
348312.435,1781531016.703,jump,2.796
348312.533,1781531016.804,jump,2.808
348312.631,1781531016.905,jump,2.800
348312.729,1781531017.005,jump,2.781
348312.826,1781531017.105,jump,2.454
348312.925,1781531017.206,jump,2.473
348313.023,1781531017.307,jump,2.467
348313.121,1781531017.408,jump,2.460
348313.219,1781531017.508,jump,2.453
348313.317,1781531017.609,jump,2.469
348313.418,1781531017.711,jump,2.514
348313.516,1781531017.812,jump,2.459
348313.614,1781531017.912,jump,2.459
348313.714,1781531018.015,jump,2.486
348313.814,1781531018.117,jump,2.195
348313.914,1781531018.219,jump,2.207
348314.014,1781531018.322,jump,2.203
348314.112,1781531018.422,jump,2.166
348314.213,1781531018.525,jump,2.208
348314.313,1781531018.627,jump,2.209
348314.413,1781531018.730,jump,2.207
348314.513,1781531018.832,jump,2.207
348314.612,1781531018.933,jump,2.177
348314.713,1781531019.036,jump,2.126
348314.811,1781531019.136,jump,1.908
348314.912,1781531019.238,jump,1.937
348315.012,1781531019.341,jump,1.937
348315.112,1781531019.443,jump,1.938
348315.212,1781531019.545,jump,1.936
348315.312,1781531019.647,jump,1.926
348315.411,1781531019.748,jump,1.921
348315.511,1781531019.850,jump,1.933
348315.612,1781531019.952,jump,1.939
348315.711,1781531020.053,jump,1.817
348315.811,1781531020.155,jump,1.703
348315.911,1781531020.257,jump,1.702
348316.012,1781531020.359,jump,1.700
348316.110,1781531020.459,jump,1.673
348316.210,1781531020.561,jump,1.701
348316.311,1781531020.663,jump,1.700
348316.411,1781531020.765,jump,1.701
348316.511,1781531020.867,jump,1.703
348316.610,1781531020.968,jump,1.683
348316.710,1781531021.069,jump,1.569
348316.810,1781531021.171,jump,1.490
348316.910,1781531021.272,jump,1.485
348317.010,1781531021.374,jump,1.497
348317.110,1781531021.475,jump,1.494
348317.211,1781531021.577,jump,1.496
348317.311,1781531021.678,jump,1.487
348317.411,1781531021.780,jump,1.496
348317.511,1781531021.882,jump,1.495
348317.611,1781531021.984,jump,1.492
348317.710,1781531022.084,jump,1.347
348317.811,1781531022.186,jump,1.314
348317.910,1781531022.286,jump,1.302
348318.010,1781531022.388,jump,1.314
348318.110,1781531022.489,jump,1.313
348318.211,1781531022.591,jump,1.314
348318.311,1781531022.692,jump,1.313
348318.411,1781531022.794,jump,1.314
348318.511,1781531022.896,jump,1.315
348318.611,1781531022.996,jump,1.302
348318.711,1781531023.098,jump,1.176
348318.811,1781531023.199,jump,1.154
348318.911,1781531023.300,jump,1.157
348319.012,1781531023.402,jump,1.158
348319.112,1781531023.503,jump,1.156
348319.212,1781531023.604,jump,1.152
348319.311,1781531023.705,jump,1.149
348319.410,1781531023.805,jump,1.143
348319.511,1781531023.907,jump,1.156
348319.611,1781531024.008,jump,1.148
348319.711,1781531024.109,jump,1.015
348319.811,1781531024.210,jump,1.017
348319.911,1781531024.311,jump,1.013
348320.010,1781531024.411,jump,1.010
348320.109,1781531024.512,jump,1.009
348320.209,1781531024.612,jump,1.013
348320.309,1781531024.713,jump,1.011
348320.408,1781531024.814,jump,1.011
348320.508,1781531024.914,jump,1.010
348362.143,1781531066.638,hb,
348422.139,1781531126.665,hb,
348482.143,1781531186.698,hb,
348542.143,1781531246.732,hb,
348602.120,1781531306.774,hb,
348604.425,1781531309.078,jump,-1.748
348604.528,1781531309.178,jump,-2.917
348604.631,1781531309.278,jump,-2.916
348604.734,1781531309.378,jump,-2.917
348604.837,1781531309.478,jump,-2.918
348604.940,1781531309.579,jump,-2.915
348605.043,1781531309.679,jump,-2.915
348605.146,1781531309.779,jump,-2.914
348605.249,1781531309.879,jump,-2.916
348605.352,1781531309.979,jump,-2.917
348605.455,1781531310.079,jump,-2.669
348605.558,1781531310.179,jump,-2.549
348605.661,1781531310.280,jump,-2.550
348605.763,1781531310.380,jump,-2.548
348605.866,1781531310.480,jump,-2.549
348605.969,1781531310.580,jump,-2.551
348606.071,1781531310.680,jump,-2.549
348606.174,1781531310.781,jump,-2.548
348606.277,1781531310.881,jump,-2.549
348606.380,1781531310.981,jump,-2.549
348606.482,1781531311.081,jump,-2.309
348606.584,1781531311.181,jump,-2.230
348606.687,1781531311.282,jump,-2.232
348606.789,1781531311.382,jump,-2.230
348606.892,1781531311.482,jump,-2.229
348606.994,1781531311.582,jump,-2.231
348607.097,1781531311.682,jump,-2.230
348607.199,1781531311.782,jump,-2.230
348607.302,1781531311.883,jump,-2.232
348607.404,1781531311.983,jump,-2.232
348607.506,1781531312.083,jump,-2.017
348607.609,1781531312.183,jump,-1.954
348607.711,1781531312.284,jump,-1.955
348607.813,1781531312.384,jump,-1.955
348607.915,1781531312.484,jump,-1.954
348608.017,1781531312.585,jump,-1.953
348608.120,1781531312.685,jump,-1.955
348608.222,1781531312.785,jump,-1.953
348608.324,1781531312.885,jump,-1.952
348608.426,1781531312.985,jump,-1.954
348608.528,1781531313.086,jump,-1.770
348608.630,1781531313.186,jump,-1.713
348608.732,1781531313.286,jump,-1.724
348608.834,1781531313.386,jump,-1.700
348608.936,1781531313.487,jump,-1.711
348609.038,1781531313.587,jump,-1.712
348609.140,1781531313.687,jump,-1.711
348609.242,1781531313.787,jump,-1.711
348609.344,1781531313.888,jump,-1.713
348609.446,1781531313.988,jump,-1.712
348609.547,1781531314.088,jump,-1.534
348609.649,1781531314.188,jump,-1.502
348609.751,1781531314.289,jump,-1.501
348609.853,1781531314.389,jump,-1.502
348609.955,1781531314.489,jump,-1.500
348610.056,1781531314.589,jump,-1.501
348610.158,1781531314.690,jump,-1.501
348610.260,1781531314.790,jump,-1.501
348610.361,1781531314.890,jump,-1.499
348610.463,1781531314.990,jump,-1.501
348610.565,1781531315.090,jump,-1.343
348610.666,1781531315.190,jump,-1.315
348610.767,1781531315.291,jump,-1.316
348610.869,1781531315.391,jump,-1.318
348610.971,1781531315.491,jump,-1.316
348611.072,1781531315.591,jump,-1.316
348611.174,1781531315.691,jump,-1.317
348611.275,1781531315.792,jump,-1.318
348611.377,1781531315.892,jump,-1.317
348611.478,1781531315.992,jump,-1.316
348611.580,1781531316.092,jump,-1.178
348611.681,1781531316.193,jump,-1.158
348611.783,1781531316.293,jump,-1.159
348611.884,1781531316.393,jump,-1.158
348611.985,1781531316.494,jump,-1.158
348612.087,1781531316.594,jump,-1.157
348612.188,1781531316.694,jump,-1.157
348612.290,1781531316.794,jump,-1.156
348612.391,1781531316.894,jump,-1.156
348612.492,1781531316.995,jump,-1.157
348612.593,1781531317.095,jump,-1.046
348612.695,1781531317.195,jump,-1.017
348612.796,1781531317.295,jump,-1.017
348612.897,1781531317.395,jump,-1.018
348612.998,1781531317.496,jump,-1.017
348613.100,1781531317.596,jump,-1.017
348613.201,1781531317.696,jump,-1.017
348613.302,1781531317.796,jump,-1.016
348613.403,1781531317.896,jump,-1.017
348613.504,1781531317.996,jump,-1.016
348662.381,1781531366.781,hb,
348722.462,1781531426.789,hb,
348782.508,1781531486.801,hb,
348842.553,1781531546.815,hb,
348902.548,1781531606.870,hb,
348962.556,1781531666.895,hb,
349022.570,1781531726.915,hb,
349082.589,1781531786.939,hb,
349142.609,1781531846.958,hb,
349202.632,1781531906.979,hb,
349262.630,1781531967.008,hb,
349322.581,1781532027.044,hb,
349382.569,1781532087.073,hb,
349442.571,1781532147.099,hb,
349502.575,1781532207.121,hb,
349562.582,1781532267.143,hb,
349622.592,1781532327.167,hb,
349682.587,1781532387.192,hb,
349742.595,1781532447.224,hb,
349802.606,1781532507.254,hb,
349862.619,1781532567.284,hb,
349889.368,1781532594.039,jump,-1.317
349889.472,1781532594.139,jump,-4.132
349889.576,1781532594.239,jump,-4.135
349889.681,1781532594.339,jump,-4.136
349889.785,1781532594.440,jump,-4.141
349889.889,1781532594.540,jump,-4.135
349889.994,1781532594.640,jump,-4.135
349890.098,1781532594.740,jump,-4.138
349890.202,1781532594.840,jump,-4.133
349890.306,1781532594.940,jump,-4.138
349890.411,1781532595.041,jump,-3.952
349890.514,1781532595.141,jump,-3.605
349890.618,1781532595.241,jump,-3.605
349890.722,1781532595.341,jump,-3.608
349890.826,1781532595.441,jump,-3.607
349890.929,1781532595.541,jump,-3.604
349891.033,1781532595.641,jump,-3.605
349891.137,1781532595.742,jump,-3.612
349891.241,1781532595.842,jump,-3.611
349891.345,1781532595.942,jump,-3.612
349891.448,1781532596.042,jump,-3.442
349891.552,1781532596.143,jump,-3.149
349891.655,1781532596.243,jump,-3.145
349891.758,1781532596.343,jump,-3.149
349891.862,1781532596.443,jump,-3.147
349891.965,1781532596.543,jump,-3.150
349892.068,1781532596.643,jump,-3.152
349892.172,1781532596.744,jump,-3.147
349892.275,1781532596.844,jump,-3.148
349892.378,1781532596.944,jump,-3.148
349892.481,1781532597.044,jump,-2.980
349892.584,1781532597.144,jump,-2.751
349892.687,1781532597.244,jump,-2.751
349892.790,1781532597.344,jump,-2.751
349892.893,1781532597.445,jump,-2.752
349892.996,1781532597.545,jump,-2.748
349893.099,1781532597.645,jump,-2.751
349893.202,1781532597.745,jump,-2.753
349893.305,1781532597.845,jump,-2.750
349893.408,1781532597.945,jump,-2.751
349893.510,1781532598.046,jump,-2.611
349893.613,1781532598.146,jump,-2.405
349893.715,1781532598.246,jump,-2.406
349893.818,1781532598.346,jump,-2.404
349893.921,1781532598.446,jump,-2.405
349894.023,1781532598.546,jump,-2.406
349894.126,1781532598.647,jump,-2.404
349894.228,1781532598.747,jump,-2.406
349894.331,1781532598.847,jump,-2.405
349894.433,1781532598.947,jump,-2.407
349894.536,1781532599.047,jump,-2.291
349894.638,1781532599.148,jump,-2.104
349894.741,1781532599.248,jump,-2.106
349894.843,1781532599.348,jump,-2.104
349894.945,1781532599.448,jump,-2.108
349895.047,1781532599.548,jump,-2.102
349895.150,1781532599.648,jump,-2.105
349895.252,1781532599.749,jump,-2.105
349895.354,1781532599.849,jump,-2.108
349895.457,1781532599.949,jump,-2.106
349895.559,1781532600.049,jump,-1.979
349895.661,1781532600.149,jump,-1.844
349895.763,1781532600.250,jump,-1.844
349895.865,1781532600.350,jump,-1.844
349895.967,1781532600.450,jump,-1.843
349896.069,1781532600.550,jump,-1.843
349896.171,1781532600.650,jump,-1.844
349896.273,1781532600.751,jump,-1.844
349896.375,1781532600.851,jump,-1.844
349896.477,1781532600.951,jump,-1.844
349896.579,1781532601.051,jump,-1.732
349896.681,1781532601.151,jump,-1.617
349896.783,1781532601.251,jump,-1.616
349896.884,1781532601.352,jump,-1.617
349896.986,1781532601.452,jump,-1.615
349897.088,1781532601.552,jump,-1.616
349897.190,1781532601.652,jump,-1.615
349897.292,1781532601.752,jump,-1.618
349897.393,1781532601.853,jump,-1.615
349897.495,1781532601.953,jump,-1.615
349897.597,1781532602.053,jump,-1.524
349897.699,1781532602.153,jump,-1.418
349897.800,1781532602.253,jump,-1.418
349897.902,1781532602.354,jump,-1.418
349898.003,1781532602.454,jump,-1.418
349898.105,1781532602.554,jump,-1.417
349898.207,1781532602.654,jump,-1.420
349898.308,1781532602.755,jump,-1.418
349898.410,1781532602.855,jump,-1.416
349898.512,1781532602.955,jump,-1.418
349898.613,1781532603.055,jump,-1.340
349898.714,1781532603.155,jump,-1.244
349898.816,1781532603.255,jump,-1.243
349898.917,1781532603.355,jump,-1.244
349899.019,1781532603.456,jump,-1.245
349899.120,1781532603.556,jump,-1.244
349899.221,1781532603.656,jump,-1.245
349899.323,1781532603.756,jump,-1.245
349899.424,1781532603.856,jump,-1.245
349899.526,1781532603.957,jump,-1.246
349899.627,1781532604.057,jump,-1.176
349899.728,1781532604.157,jump,-1.093
349899.830,1781532604.257,jump,-1.094
349899.931,1781532604.357,jump,-1.098
349900.032,1781532604.457,jump,-1.089
349900.133,1781532604.558,jump,-1.093
349900.235,1781532604.658,jump,-1.094
349900.336,1781532604.758,jump,-1.094
349900.437,1781532604.858,jump,-1.094
349900.539,1781532604.958,jump,-1.094
349900.640,1781532605.058,jump,-1.028
349922.961,1781532627.299,hb,
349954.782,1781532659.055,jump,1.155
349954.880,1781532659.155,jump,2.171
349954.979,1781532659.256,jump,2.179
349955.077,1781532659.357,jump,2.167
349955.175,1781532659.457,jump,2.173
349955.274,1781532659.558,jump,2.167
349955.372,1781532659.658,jump,2.172
349955.471,1781532659.759,jump,2.185
349955.569,1781532659.860,jump,2.174
349955.668,1781532659.961,jump,2.174
349955.766,1781532660.061,jump,2.020
349955.866,1781532660.162,jump,1.924
349955.964,1781532660.262,jump,1.909
349956.063,1781532660.363,jump,1.909
349956.161,1781532660.463,jump,1.907
349956.259,1781532660.564,jump,1.907
349956.358,1781532660.664,jump,1.906
349956.456,1781532660.764,jump,1.909
349956.555,1781532660.864,jump,1.905
349956.654,1781532660.965,jump,1.919
349956.752,1781532661.066,jump,1.769
349956.851,1781532661.166,jump,1.678
349956.949,1781532661.266,jump,1.678
349957.048,1781532661.367,jump,1.681
349957.147,1781532661.468,jump,1.688
349957.246,1781532661.568,jump,1.686
349957.345,1781532661.669,jump,1.680
349957.444,1781532661.769,jump,1.678
349957.543,1781532661.870,jump,1.690
349957.642,1781532661.971,jump,1.687
349957.741,1781532662.071,jump,1.558
349957.840,1781532662.172,jump,1.480
349957.939,1781532662.272,jump,1.476
349958.038,1781532662.373,jump,1.481
349958.137,1781532662.473,jump,1.484
349958.236,1781532662.574,jump,1.481
349958.335,1781532662.674,jump,1.479
349958.435,1781532662.775,jump,1.489
349958.533,1781532662.876,jump,1.479
349958.633,1781532662.977,jump,1.492
349958.733,1781532663.078,jump,1.362
349958.833,1781532663.179,jump,1.312
349958.933,1781532663.281,jump,1.318
349959.033,1781532663.381,jump,1.307
349959.132,1781532663.482,jump,1.306
349959.231,1781532663.583,jump,1.304
349959.330,1781532663.683,jump,1.302
349959.429,1781532663.783,jump,1.292
349959.529,1781532663.885,jump,1.325
349959.629,1781532663.986,jump,1.311
349959.728,1781532664.086,jump,1.182
349959.828,1781532664.187,jump,1.148
349959.927,1781532664.287,jump,1.147
349960.026,1781532664.388,jump,1.151
349960.126,1781532664.488,jump,1.150
349960.225,1781532664.589,jump,1.148
349960.324,1781532664.689,jump,1.147
349960.424,1781532664.790,jump,1.152
349960.523,1781532664.890,jump,1.152
349960.623,1781532664.991,jump,1.148
349960.722,1781532665.091,jump,1.035
349960.821,1781532665.192,jump,1.012
349960.921,1781532665.293,jump,1.016
349961.021,1781532665.393,jump,1.014
349961.120,1781532665.494,jump,1.014
349961.220,1781532665.594,jump,1.012
349961.319,1781532665.694,jump,1.011
349961.419,1781532665.795,jump,1.014
349961.518,1781532665.896,jump,1.016
349961.618,1781532665.996,jump,1.013
349982.909,1781532687.361,hb,
350042.935,1781532747.380,hb,
350103.079,1781532807.384,hb,
350117.817,1781532822.114,jump,2.139
350117.916,1781532822.216,jump,2.133
350118.016,1781532822.318,jump,2.135
350118.115,1781532822.419,jump,2.113
350118.215,1781532822.521,jump,2.125
350118.313,1781532822.621,jump,2.103
350118.412,1781532822.723,jump,2.116
350118.511,1781532822.823,jump,2.099
350118.611,1781532822.925,jump,2.138
350118.711,1781532823.027,jump,2.080
350118.810,1781532823.128,jump,1.850
350118.910,1781532823.230,jump,1.879
350119.010,1781532823.332,jump,1.880
350119.110,1781532823.434,jump,1.846
350119.210,1781532823.536,jump,1.906
350119.310,1781532823.637,jump,1.863
350119.408,1781532823.738,jump,1.854
350119.508,1781532823.839,jump,1.857
350119.608,1781532823.941,jump,1.878
350119.706,1781532824.041,jump,1.789
350119.805,1781532824.142,jump,1.629
350119.905,1781532824.244,jump,1.650
350120.006,1781532824.346,jump,1.650
350120.106,1781532824.448,jump,1.652
350120.205,1781532824.548,jump,1.624
350120.304,1781532824.649,jump,1.633
350120.404,1781532824.750,jump,1.650
350120.503,1781532824.851,jump,1.625
350120.602,1781532824.952,jump,1.636
350120.701,1781532825.052,jump,1.535
350120.800,1781532825.153,jump,1.435
350120.900,1781532825.254,jump,1.449
350121.000,1781532825.356,jump,1.452
350121.100,1781532825.458,jump,1.450
350121.199,1781532825.558,jump,1.432
350121.299,1781532825.659,jump,1.441
350121.399,1781532825.761,jump,1.452
350121.499,1781532825.861,jump,1.436
350121.599,1781532825.963,jump,1.450
350121.699,1781532826.065,jump,1.349
350121.799,1781532826.166,jump,1.275
350121.899,1781532826.267,jump,1.265
350121.999,1781532826.368,jump,1.275
350122.099,1781532826.469,jump,1.270
350122.198,1781532826.570,jump,1.262
350122.298,1781532826.671,jump,1.271
350122.398,1781532826.772,jump,1.276
350122.498,1781532826.874,jump,1.275
350122.598,1781532826.975,jump,1.275
350122.699,1781532827.077,jump,1.167
350122.798,1781532827.178,jump,1.118
350122.898,1781532827.279,jump,1.120
350122.999,1781532827.380,jump,1.122
350123.099,1781532827.482,jump,1.122
350123.198,1781532827.582,jump,1.110
350123.298,1781532827.683,jump,1.122
350123.398,1781532827.784,jump,1.118
350123.497,1781532827.885,jump,1.111
350123.597,1781532827.986,jump,1.120
350123.697,1781532828.087,jump,1.007
350150.617,1781532855.089,jump,-2.150
350150.720,1781532855.189,jump,-2.605
350150.823,1781532855.289,jump,-2.606
350150.925,1781532855.389,jump,-2.608
350151.028,1781532855.490,jump,-2.605
350151.131,1781532855.590,jump,-2.607
350151.234,1781532855.690,jump,-2.606
350151.337,1781532855.790,jump,-2.606
350151.439,1781532855.890,jump,-2.605
350151.542,1781532855.990,jump,-2.606
350151.645,1781532856.091,jump,-2.315
350151.747,1781532856.191,jump,-2.280
350151.849,1781532856.291,jump,-2.277
350151.952,1781532856.391,jump,-2.279
350152.054,1781532856.491,jump,-2.280
350152.157,1781532856.591,jump,-2.278
350152.259,1781532856.691,jump,-2.279
350152.362,1781532856.792,jump,-2.282
350152.464,1781532856.892,jump,-2.279
350152.567,1781532856.992,jump,-2.278
350152.669,1781532857.092,jump,-2.025
350152.771,1781532857.192,jump,-1.996
350152.873,1781532857.293,jump,-1.996
350152.975,1781532857.393,jump,-1.995
350153.077,1781532857.493,jump,-1.995
350153.180,1781532857.593,jump,-1.996
350153.282,1781532857.693,jump,-1.996
350153.384,1781532857.793,jump,-1.994
350153.486,1781532857.894,jump,-1.995
350153.588,1781532857.994,jump,-1.993
350153.690,1781532858.094,jump,-1.770
350153.792,1781532858.194,jump,-1.749
350153.894,1781532858.294,jump,-1.747
350153.996,1781532858.394,jump,-1.748
350154.098,1781532858.494,jump,-1.747
350154.200,1781532858.595,jump,-1.746
350154.302,1781532858.695,jump,-1.748
350154.404,1781532858.795,jump,-1.750
350154.505,1781532858.895,jump,-1.747
350154.607,1781532858.995,jump,-1.748
350154.709,1781532859.096,jump,-1.556
350154.811,1781532859.196,jump,-1.535
350154.913,1781532859.296,jump,-1.532
350155.014,1781532859.396,jump,-1.533
350155.116,1781532859.496,jump,-1.533
350155.218,1781532859.597,jump,-1.532
350155.320,1781532859.697,jump,-1.535
350155.421,1781532859.797,jump,-1.534
350155.523,1781532859.897,jump,-1.533
350155.625,1781532859.997,jump,-1.533
350155.726,1781532860.098,jump,-1.361
350155.828,1781532860.198,jump,-1.345
350155.929,1781532860.298,jump,-1.345
350156.031,1781532860.398,jump,-1.345
350156.133,1781532860.499,jump,-1.346
350156.234,1781532860.599,jump,-1.346
350156.336,1781532860.699,jump,-1.345
350156.437,1781532860.799,jump,-1.345
350156.539,1781532860.899,jump,-1.345
350156.640,1781532861.000,jump,-1.347
350156.742,1781532861.100,jump,-1.192
350156.843,1781532861.200,jump,-1.182
350156.945,1781532861.300,jump,-1.183
350157.046,1781532861.401,jump,-1.181
350157.148,1781532861.501,jump,-1.181
350157.249,1781532861.601,jump,-1.186
350157.350,1781532861.701,jump,-1.177
350157.452,1781532861.801,jump,-1.181
350157.553,1781532861.902,jump,-1.182
350157.654,1781532862.002,jump,-1.179
350157.756,1781532862.102,jump,-1.039
350157.857,1781532862.202,jump,-1.040
350157.958,1781532862.302,jump,-1.038
350158.059,1781532862.402,jump,-1.038
350158.161,1781532862.503,jump,-1.039
350158.262,1781532862.603,jump,-1.038
350158.363,1781532862.703,jump,-1.039
350158.464,1781532862.803,jump,-1.039
350158.565,1781532862.903,jump,-1.040
350158.667,1781532863.004,jump,-1.037
350163.106,1781532867.410,hb,
350183.784,1781532888.044,jump,1.180
350183.881,1781532888.144,jump,2.964
350183.979,1781532888.245,jump,2.971
350184.076,1781532888.345,jump,2.961
350184.174,1781532888.446,jump,2.965
350184.272,1781532888.547,jump,2.991
350184.369,1781532888.647,jump,2.965
350184.467,1781532888.748,jump,2.971
350184.565,1781532888.849,jump,2.968
350184.663,1781532888.950,jump,3.000
350184.761,1781532889.051,jump,2.820
350184.860,1781532889.152,jump,2.619
350184.958,1781532889.253,jump,2.613
350185.056,1781532889.354,jump,2.641
350185.155,1781532889.455,jump,2.634
350185.254,1781532889.557,jump,2.627
350185.352,1781532889.657,jump,2.614
350185.449,1781532889.757,jump,2.610
350185.547,1781532889.858,jump,2.611
350185.645,1781532889.959,jump,2.618
350185.743,1781532890.059,jump,2.462
350185.841,1781532890.159,jump,2.313
350185.939,1781532890.260,jump,2.297
350186.040,1781532890.362,jump,2.346
350186.139,1781532890.464,jump,2.320
350186.239,1781532890.566,jump,2.346
350186.337,1781532890.666,jump,2.294
350186.437,1781532890.769,jump,2.346
350186.536,1781532890.871,jump,2.331
350186.637,1781532890.973,jump,2.346
350186.736,1781532891.075,jump,2.136
350186.835,1781532891.176,jump,2.033
350186.935,1781532891.278,jump,2.047
350187.035,1781532891.380,jump,2.062
350187.135,1781532891.482,jump,2.046
350187.235,1781532891.584,jump,2.062
350187.333,1781532891.685,jump,2.020
350187.434,1781532891.787,jump,2.061
350187.533,1781532891.889,jump,2.050
350187.634,1781532891.991,jump,2.059
350187.733,1781532892.092,jump,1.826
350187.831,1781532892.192,jump,1.777
350187.931,1781532892.294,jump,1.798
350188.031,1781532892.396,jump,1.809
350188.131,1781532892.497,jump,1.798
350188.231,1781532892.599,jump,1.808
350188.331,1781532892.700,jump,1.798
350188.430,1781532892.802,jump,1.794
350188.530,1781532892.903,jump,1.798
350188.629,1781532893.005,jump,1.799
350188.728,1781532893.105,jump,1.570
350188.827,1781532893.205,jump,1.564
350188.926,1781532893.306,jump,1.579
350189.027,1781532893.408,jump,1.589
350189.126,1781532893.509,jump,1.580
350189.226,1781532893.611,jump,1.588
350189.325,1781532893.712,jump,1.567
350189.424,1781532893.812,jump,1.569
350189.524,1781532893.913,jump,1.577
350189.624,1781532894.015,jump,1.568
350189.723,1781532894.116,jump,1.385
350189.824,1781532894.217,jump,1.397
350189.923,1781532894.318,jump,1.387
350190.022,1781532894.419,jump,1.377
350190.122,1781532894.520,jump,1.389
350190.222,1781532894.621,jump,1.395
350190.321,1781532894.722,jump,1.388
350190.422,1781532894.824,jump,1.396
350190.520,1781532894.924,jump,1.376
350190.619,1781532895.024,jump,1.349
350190.719,1781532895.125,jump,1.214
350190.818,1781532895.225,jump,1.215
350190.917,1781532895.325,jump,1.214
350191.016,1781532895.426,jump,1.215
350191.115,1781532895.526,jump,1.215
350191.215,1781532895.627,jump,1.221
350191.314,1781532895.728,jump,1.218
350191.414,1781532895.829,jump,1.227
350191.514,1781532895.930,jump,1.218
350191.613,1781532896.030,jump,1.182
350191.712,1781532896.130,jump,1.071
350191.811,1781532896.231,jump,1.070
350191.911,1781532896.331,jump,1.070
350192.010,1781532896.431,jump,1.070
350192.109,1781532896.531,jump,1.069
350192.208,1781532896.632,jump,1.072
350192.308,1781532896.732,jump,1.069
350192.407,1781532896.832,jump,1.069
350192.506,1781532896.933,jump,1.069
350192.605,1781532897.033,jump,1.031
350215.615,1781532920.120,jump,-1.184
350215.716,1781532920.220,jump,-1.184
350215.818,1781532920.321,jump,-1.184
350215.919,1781532920.421,jump,-1.184
350216.020,1781532920.521,jump,-1.184
350216.122,1781532920.621,jump,-1.183
350216.223,1781532920.721,jump,-1.184
350216.324,1781532920.822,jump,-1.184
350216.426,1781532920.922,jump,-1.183
350216.527,1781532921.022,jump,-1.162
350216.628,1781532921.122,jump,-1.041
350216.729,1781532921.222,jump,-1.041
350216.831,1781532921.322,jump,-1.041
350216.932,1781532921.423,jump,-1.041
350217.033,1781532921.523,jump,-1.041
350217.134,1781532921.623,jump,-1.041
350217.236,1781532921.723,jump,-1.041
350217.337,1781532921.823,jump,-1.040
350217.438,1781532921.924,jump,-1.042
350217.539,1781532922.024,jump,-1.019
350222.986,1781532927.432,hb,
350248.676,1781532953.077,jump,-1.138
350248.778,1781532953.177,jump,-1.549
350248.880,1781532953.277,jump,-1.547
350248.982,1781532953.377,jump,-1.545
350249.083,1781532953.477,jump,-1.547
350249.185,1781532953.578,jump,-1.548
350249.287,1781532953.678,jump,-1.547
350249.388,1781532953.778,jump,-1.547
350249.490,1781532953.878,jump,-1.548
350249.592,1781532953.978,jump,-1.549
350249.694,1781532954.078,jump,-1.410
350249.795,1781532954.179,jump,-1.358
350249.897,1781532954.279,jump,-1.357
